time,V_bus_1,V_bus_2,V_bus_3,V_MG
2.623,594.09,730.04,775.86,699.99
2.624,593.94,730.06,775.89,699.96
2.6251,594.14,730.14,775.9,700.06
2.626,594.09,730.02,775.85,699.99
2.6269,593.99,730.08,775.89,699.98
2.6279,594.14,730.09,775.88,700.04
2.6288,594.06,730.03,775.86,699.98
2.6299,593.94,730.08,775.9,699.97
2.6308,594.13,730.06,775.87,700.02
2.6316,594.03,730.06,775.87,699.99
2.6327,594.06,730.08,775.88,700.01
2.6339,594.27,730.05,775.85,700.06
2.6347,593.99,730.08,775.89,699.98
2.6355,594.09,730.05,775.87,700
2.6364,594.03,730.06,775.88,699.99
2.6376,594.06,730.11,775.9,700.02
2.6388,594.35,730.04,775.83,700.07
2.6395,593.98,730.09,775.9,699.99
2.6402,594.07,730.04,775.87,699.99
2.6412,594.03,730.07,775.88,699.99
2.6424,594.15,730.1,775.89,700.05
2.6435,594.21,729.97,775.82,700
2.6443,594.02,730.1,775.9,700.01
2.6451,594.07,730.05,775.87,699.99
2.646,594.02,730.07,775.88,699.99
2.6473,594.16,730.13,775.89,700.06
2.6483,594.23,729.97,775.82,700.01
2.6493,593.85,730.07,775.9,699.94
2.65,594.14,730.05,775.86,700.02
2.6509,594.03,730.06,775.88,699.99
2.6519,594.09,730.08,775.88,700.01
2.653,594.12,730.03,775.85,700
2.6539,593.98,730.06,775.88,699.97
2.6549,594.11,730.08,775.88,700.02
2.6559,594.08,730.04,775.86,699.99
2.657,593.87,730.05,775.89,699.94
2.6578,594.14,730.07,775.87,700.02
2.6586,594.03,730.06,775.88,699.99
2.6597,594.08,730.08,775.88,700.01
2.6609,594.18,730.03,775.85,700.02
2.6617,594,730.07,775.88,699.98
2.6625,594.09,730.06,775.87,700.01
2.6636,594.04,730.05,775.87,699.99
2.6648,593.96,730.1,775.9,699.99
2.6656,594.13,730.06,775.87,700.02
2.6665,594.03,730.06,775.88,699.99
2.6675,594.07,730.08,775.88,700.01
2.6687,594.19,730.04,775.85,700.02
2.6695,594,730.07,775.88,699.98
2.6704,594.09,730.06,775.87,700.01
2.6714,594.05,730.05,775.87,699.99
2.6726,593.94,730.09,775.9,699.98
2.6734,594.13,730.05,775.86,700.01
2.6743,594.03,730.06,775.88,699.99
2.6753,594.08,730.08,775.88,700.01
2.6765,594.16,730.03,775.85,700.01
2.6774,594,730.07,775.88,699.98
2.6782,594.1,730.07,775.87,700.01
2.6793,594.05,730.04,775.87,699.99
2.6804,593.93,730.09,775.9,699.97
2.6813,594.13,730.06,775.87,700.02
2.6821,594.03,730.06,775.88,699.99
2.6832,594.08,730.08,775.88,700.01
2.6844,594.18,730.03,775.85,700.02
2.6852,594,730.07,775.88,699.98
2.686,594.09,730.06,775.87,700.01
2.6871,594.04,730.05,775.87,699.99
2.6882,593.97,730.1,775.9,699.99
2.6891,594.13,730.06,775.87,700.02
2.69,594.03,730.06,775.88,699.99
2.691,594.07,730.08,775.88,700.01
2.6922,594.19,730.04,775.85,700.03
2.693,594,730.07,775.88,699.98
2.6938,594.09,730.06,775.87,700.01
2.6949,594.05,730.05,775.87,699.99
2.6961,593.94,730.1,775.9,699.98
2.6969,594.13,730.05,775.86,700.01
2.6978,594.03,730.06,775.88,699.99
2.6988,594.08,730.08,775.88,700.01
2.7,594.15,730.03,775.85,700.01
2.7009,593.99,730.07,775.88,699.98
2.7017,594.1,730.07,775.87,700.01
2.7027,594.05,730.04,775.87,699.99
2.7039,593.93,730.08,775.9,699.97
2.7048,594.13,730.06,775.87,700.02
2.7056,594.03,730.06,775.88,699.99
2.7066,594.08,730.08,775.88,700.01
2.7078,594.18,730.03,775.85,700.02
2.7087,594,730.07,775.88,699.98
2.7095,594.09,730.06,775.87,700.01
2.7105,594.04,730.05,775.87,699.99
2.7117,593.97,730.1,775.9,699.99
2.7126,594.13,730.06,775.87,700.02
2.7135,594.03,730.06,775.88,699.99
2.7145,594.07,730.08,775.88,700.01
2.7157,594.2,730.04,775.85,700.03
2.7165,594,730.07,775.88,699.98
2.7173,594.09,730.06,775.87,700.01
2.7184,594.04,730.05,775.87,699.99
2.7196,593.95,730.1,775.9,699.98
2.7204,594.13,730.05,775.86,700.01
2.7213,594.03,730.06,775.88,699.99
2.7223,594.08,730.08,775.88,700.01
2.7235,594.16,730.03,775.85,700.01
2.7243,594,730.07,775.88,699.98
2.7252,594.1,730.07,775.87,700.01
2.7262,594.05,730.04,775.87,699.99
2.7274,593.92,730.08,775.9,699.97
2.7282,594.13,730.06,775.87,700.02
2.7291,594.03,730.06,775.88,699.99
2.7301,594.08,730.08,775.88,700.01
2.7313,594.16,730.02,775.85,700.01
2.7322,594,730.07,775.88,699.98
2.733,594.1,730.07,775.87,700.01
2.734,594.05,730.04,775.87,699.99
2.7352,593.96,730.09,775.9,699.98
2.7361,594.13,730.06,775.87,700.02
2.7369,594.03,730.06,775.88,699.99
2.738,594.07,730.08,775.88,700.01
2.7392,594.21,730.04,775.85,700.03
2.74,594,730.07,775.88,699.98
2.7408,594.09,730.06,775.87,700.01
2.7418,594.04,730.05,775.87,699.99
2.743,593.99,730.1,775.9,700
2.7439,594.14,730.06,775.86,700.02
2.7448,594.02,730.05,775.88,699.98
2.7458,594.07,730.08,775.88,700.01
2.7469,594.18,730.04,775.85,700.02
2.7478,594,730.06,775.88,699.98
2.7486,594.09,730.07,775.87,700.01
2.7497,594.06,730.04,775.87,699.99
2.7509,593.88,730.08,775.9,699.95
2.7517,594.13,730.05,775.86,700.01
2.7525,594.04,730.07,775.88,700
2.7535,594.09,730.07,775.88,700.01
2.7547,594.09,730.01,775.85,699.99
2.7559,593.68,730.05,775.91,699.88
2.7566,594.18,730.03,775.85,700.02
2.7573,594.05,730.09,775.89,700.01
2.7582,594.09,730.05,775.87,700
2.7593,593.99,730.04,775.87,699.97
2.7605,594,730.16,775.92,700.03
2.7615,594.33,730.04,775.84,700.07
2.7623,593.93,730.05,775.88,699.95
2.7631,594.12,730.07,775.87,700.02
2.7641,594.03,730.05,775.87,699.98
2.7651,594.02,730.09,775.89,700
2.7663,594.35,730.11,775.87,700.11
2.7671,593.95,730.06,775.88,699.96
2.7679,594.11,730.06,775.87,700.01
2.7689,594.03,730.05,775.87,699.98
2.77,594.03,730.09,775.89,700
2.7712,594.44,730.11,775.86,700.13
2.7719,593.93,730.08,775.9,699.97
2.7726,594.09,730.04,775.86,700
2.7735,594.03,730.07,775.88,699.99
2.7746,594.11,730.08,775.88,700.02
2.7757,594.14,730.01,775.84,699.99
2.7766,593.98,730.08,775.89,699.98
2.7775,594.11,730.07,775.87,700.02
2.7785,594.04,730.04,775.87,699.99
2.7796,594,730.09,775.89,699.99
2.7805,594.14,730.07,775.87,700.02
2.7815,594.03,730.04,775.87,699.98
2.7825,594.03,730.09,775.89,700
2.7836,594.27,730.09,775.86,700.07
2.7844,593.98,730.05,775.88,699.97
2.7853,594.1,730.07,775.87,700.01
2.7863,594.06,730.04,775.87,699.99
2.7875,593.9,730.08,775.9,699.96
2.7883,594.13,730.05,775.86,700.02
2.7891,594.04,730.07,775.88,699.99
2.7901,594.09,730.07,775.88,700.01
2.7913,594.13,730.02,775.85,700
2.7922,593.98,730.07,775.89,699.98
2.7932,594.12,730.08,775.88,700.02
2.7941,594.06,730.04,775.86,699.99
2.7953,593.93,730.08,775.9,699.97
2.7961,594.13,730.06,775.87,700.02
2.7969,594.03,730.06,775.88,699.99
2.798,594.07,730.08,775.88,700.01
2.7992,594.22,730.04,775.85,700.03
2.8,594,730.07,775.89,699.99
2.8008,594.09,730.06,775.87,700.01
2.8018,594.03,730.05,775.87,699.99
2.803,594.01,730.11,775.9,700.01
2.804,594.17,730.05,775.86,700.03
2.8049,593.99,730.04,775.87,699.97
2.8059,594.07,730.09,775.89,700.02
2.8069,594.17,730.04,775.85,700.02
2.8078,594,730.06,775.88,699.98
2.8087,594.09,730.07,775.88,700.01
2.8097,594.07,730.04,775.86,699.99
2.811,593.83,730.07,775.9,699.93
2.8117,594.14,730.05,775.86,700.02
2.8125,594.04,730.07,775.88,700
2.8135,594.1,730.07,775.87,700.01
2.8147,594.05,730.02,775.86,699.98
2.8158,593.81,730.1,775.92,699.94
2.8165,594.14,730.03,775.85,700.01
2.8173,594.05,730.08,775.88,700
2.8183,594.1,730.06,775.87,700.01
2.8195,594,730.01,775.86,699.96
2.8206,593.88,730.14,775.93,699.99
2.8213,594.11,730.02,775.85,700
2.8221,594.05,730.08,775.88,700.01
2.8231,594.1,730.06,775.87,700.01
2.8243,593.96,729.99,775.85,699.94
2.8254,593.88,730.17,775.94,700
2.8263,594.27,730.05,775.85,700.06
2.8271,594,730.08,775.89,699.99
2.8279,594.1,730.06,775.87,700.01
2.8289,594.03,730.05,775.87,699.99
2.83,594.02,730.1,775.9,700.01
2.8313,594.48,730.11,775.85,700.15
2.832,593.92,730.09,775.9,699.97
2.8327,594.09,730.04,775.86,700
2.8336,594.04,730.07,775.88,700
2.8347,594.12,730.08,775.88,700.02
2.8358,594.1,729.99,775.84,699.98
2.8368,593.79,730.08,775.91,699.93
2.8378,594.23,730.12,775.89,700.08
2.8385,593.99,730.05,775.88,699.97
2.8395,594.09,730.09,775.89,700.02
2.8405,594.13,730.04,775.86,700.01
2.8417,593.84,730,775.87,699.9
2.8426,594.1,730.15,775.91,700.05
2.8435,594.09,730.03,775.86,699.99
2.8444,593.99,730.07,775.89,699.98
2.8455,594.15,730.1,775.88,700.04
2.8464,594.07,730.02,775.86,699.98
2.8475,593.93,730.08,775.89,699.97
2.8483,594.13,730.07,775.87,700.02
2.8492,594.03,730.06,775.87,699.99
2.8502,594.06,730.08,775.89,700.01
2.8515,594.3,730.06,775.85,700.07
2.8522,593.98,730.08,775.89,699.98
2.853,594.08,730.05,775.87,700
2.854,594.03,730.06,775.88,699.99
2.8551,594.09,730.11,775.89,700.03
2.8563,594.29,730.02,775.83,700.05
2.857,594,730.09,775.89,699.99
2.8578,594.08,730.05,775.87,700
2.8587,594.03,730.06,775.88,699.99
2.86,594.13,730.12,775.89,700.05
2.8611,594.26,729.98,775.82,700.02
2.8618,594.02,730.1,775.9,700.01
2.8626,594.07,730.05,775.87,699.99
2.8636,594.03,730.07,775.88,699.99
2.8648,594.2,730.14,775.89,700.08
2.8659,594.25,729.93,775.8,699.99
2.8668,593.87,730.09,775.91,699.96
2.8675,594.12,730.04,775.86,700.01
2.8684,594.04,730.07,775.88,700
2.8694,594.1,730.07,775.87,700.01
2.8705,594.06,730.02,775.85,699.98
2.8716,593.81,730.09,775.91,699.94
2.8724,594.14,730.04,775.86,700.01
2.8731,594.04,730.08,775.88,700
2.8741,594.1,730.06,775.87,700.01
2.8753,594.02,730.02,775.86,699.97
2.8764,593.87,730.12,775.92,699.97
2.8772,594.12,730.03,775.85,700
2.878,594.05,730.08,775.88,700
2.8789,594.1,730.06,775.87,700.01
2.8801,594,730,775.85,699.95
2.8812,593.86,730.14,775.93,699.98
2.8822,594.31,730.09,775.86,700.09
2.883,593.98,730.07,775.89,699.98
2.8838,594.11,730.07,775.87,700.02
2.8848,594.04,730.05,775.87,699.99
2.8859,593.99,730.09,775.89,699.99
2.8868,594.13,730.07,775.87,700.02
2.8878,594.03,730.04,775.87,699.98
2.8888,594.04,730.09,775.89,700.01
2.89,594.29,730.08,775.86,700.08
2.8907,593.97,730.06,775.88,699.97
2.8915,594.1,730.06,775.87,700.01
2.8925,594.03,730.05,775.87,699.99
2.8937,594.01,730.1,775.9,700
2.8946,594.16,730.06,775.86,700.03
2.8956,594,730.03,775.87,699.97
2.8965,594.05,730.09,775.89,700.01
2.8976,594.19,730.06,775.86,700.04
2.8985,594,730.06,775.88,699.98
2.8993,594.09,730.07,775.88,700.01
2.9004,594.07,730.04,775.86,699.99
2.9017,593.79,730.06,775.9,699.92
2.9024,594.15,730.04,775.86,700.02
2.9032,594.04,730.08,775.88,700
2.9041,594.1,730.06,775.87,700.01
2.9053,594.02,730.02,775.86,699.97
2.9064,593.88,730.12,775.92,699.97
2.9072,594.12,730.03,775.86,700
2.908,594.05,730.07,775.88,700
2.9089,594.1,730.06,775.87,700.01
2.9101,594.02,730.01,775.85,699.96
2.9112,593.84,730.12,775.93,699.96
2.912,594.12,730.03,775.85,700
2.9128,594.05,730.08,775.88,700
2.9137,594.1,730.06,775.87,700.01
2.915,593.97,730,775.86,699.94
2.9161,593.88,730.16,775.94,699.99
2.917,594.3,730.06,775.85,700.07
2.9178,593.98,730.08,775.89,699.98
2.9186,594.1,730.06,775.87,700.01
2.9195,594.03,730.05,775.87,699.99
2.9207,594.03,730.1,775.89,700.01
2.9219,594.43,730.09,775.85,700.12
2.9226,593.94,730.09,775.9,699.98
2.9233,594.08,730.04,775.86,700
2.9242,594.03,730.07,775.88,699.99
2.9253,594.12,730.08,775.88,700.03
2.9265,594.13,729.99,775.83,699.98
2.9275,593.74,730.05,775.9,699.9
2.9284,594.21,730.1,775.88,700.07
2.9292,594,730.06,775.88,699.98
2.9302,594.09,730.09,775.89,700.02
2.9312,594.13,730.03,775.85,700.01
2.9323,593.84,730.01,775.87,699.91
2.9333,594.12,730.14,775.9,700.05
2.9341,594.07,730.03,775.86,699.99
2.9351,593.99,730.07,775.89,699.98
2.9362,594.19,730.12,775.89,700.06
2.9371,594.08,730,775.85,699.98
2.9381,593.95,730.08,775.9,699.98
2.9391,594.18,730.09,775.88,700.05
2.94,594.03,730.04,775.87,699.98
2.941,594.02,730.09,775.89,700
2.9421,594.25,730.09,775.87,700.07
2.9431,594.01,729.97,775.84,699.94
2.9439,594.05,730.11,775.9,700.02
2.9449,594.12,730.05,775.86,700.01
2.9459,593.95,730.03,775.87,699.95
2.9469,594.06,730.12,775.9,700.03
2.9479,594.17,730.04,775.85,700.02
2.9489,593.91,730.02,775.87,699.93
2.9498,594.11,730.1,775.89,700.03
2.9507,594.1,730.03,775.86,700
2.9518,593.93,730.05,775.89,699.96
2.9528,594.14,730.14,775.9,700.06
2.9537,594.08,730.02,775.85,699.99
2.9547,593.99,730.08,775.89,699.99
2.9557,594.16,730.09,775.88,700.04
2.9567,594.06,730.02,775.86,699.98
2.9577,593.93,730.08,775.9,699.97
2.9588,594.24,730.14,775.89,700.09
2.9596,594.02,730.02,775.86,699.97
2.9605,594.05,730.09,775.89,700.01
2.9616,594.16,730.06,775.86,700.03
2.9627,593.96,729.97,775.84,699.92
2.9636,594.03,730.12,775.91,700.02
2.9645,594.13,730.04,775.86,700.01
2.9654,593.99,730.05,775.88,699.97
2.9664,594.09,730.09,775.89,700.02
2.9674,594.13,730.04,775.86,700.01
2.9685,593.86,730.02,775.87,699.92
2.9695,594.11,730.14,775.91,700.05
2.9703,594.09,730.03,775.86,699.99
2.9713,593.98,730.07,775.89,699.98
2.9724,594.15,730.11,775.89,700.05
2.9733,594.08,730.02,775.85,699.98
2.9743,593.94,730.07,775.89,699.97
2.9754,594.19,730.12,775.89,700.07
2.9762,594.04,730.02,775.86,699.98
2.9772,594.01,730.09,775.89,700
2.9783,594.2,730.09,775.87,700.05
2.9792,594.03,730,775.85,699.96
2.9802,594.02,730.1,775.9,700
2.9811,594.17,730.06,775.86,700.03
2.9821,594,730.03,775.86,699.96
2.983,594.05,730.09,775.89,700.01
2.9841,594.18,730.06,775.86,700.03
2.985,594,730.05,775.88,699.98
2.9858,594.08,730.07,775.88,700.01
2.987,594.1,730.04,775.86,700
2.988,593.96,730.05,775.88,699.97
2.989,594.11,730.11,775.89,700.04
2.9899,594.12,730.03,775.85,700
2.991,593.94,730.05,775.88,699.96
2.9919,594.12,730.11,775.89,700.04
2.9928,594.07,730.03,775.86,699.99
2.9939,593.96,730.07,775.89,699.97
2.9948,594.12,730.08,775.87,700.02
2.9957,594.05,730.05,775.87,699.99
2.9968,594,730.09,775.89,699.99
2.9977,594.13,730.07,775.87,700.02
2.9987,594.03,730.04,775.87,699.98
2.9997,594.03,730.09,775.89,700
3.0009,594.29,730.09,775.87,700.08
3.0017,593.97,730.05,775.88,699.97
3.0025,594.1,730.07,775.87,700.01
3.0035,594.05,730.04,775.87,699.99
3.0046,593.94,730.09,775.9,699.98
3.0055,594.13,730.06,775.87,700.02
3.0064,594.03,730.06,775.88,699.99
3.0074,594.07,730.08,775.88,700.01
3.0086,594.2,730.04,775.85,700.03
3.0094,594,730.07,775.88,699.98
3.0102,594.09,730.06,775.87,700.01
3.0113,594.04,730.05,775.87,699.99
3.0125,593.98,730.1,775.9,699.99
3.0133,594.13,730.06,775.86,700.02
3.0142,594.02,730.06,775.88,699.99
3.0152,594.07,730.08,775.88,700.01
3.0164,594.18,730.04,775.85,700.02
3.0172,594,730.06,775.88,699.98
3.0181,594.09,730.07,775.87,700.01
3.0191,594.05,730.04,775.87,699.99
3.0203,593.9,730.09,775.9,699.96
3.0212,594.13,730.05,775.86,700.01
3.022,594.04,730.07,775.88,699.99
3.023,594.09,730.07,775.88,700.01
3.0242,594.12,730.02,775.85,699.99
3.0251,593.97,730.07,775.89,699.97
3.026,594.12,730.08,775.88,700.03
3.027,594.06,730.04,775.86,699.99
3.0281,593.93,730.08,775.9,699.97
3.029,594.13,730.06,775.87,700.02
3.0298,594.03,730.06,775.88,699.99
3.0309,594.07,730.08,775.88,700.01
3.0321,594.22,730.04,775.85,700.04
3.0329,594,730.07,775.89,699.99
3.0337,594.09,730.06,775.87,700
3.0347,594.03,730.05,775.87,699.99
3.0359,594.02,730.11,775.9,700.01
3.0371,594.5,730.1,775.85,700.15
3.0378,593.92,730.1,775.91,699.98
3.0385,594.08,730.03,775.86,699.99
3.0393,594.04,730.07,775.88,700
3.0404,594.13,730.07,775.87,700.03
3.0416,594.07,729.97,775.83,699.96
3.0426,593.84,730.1,775.91,699.95
3.0435,594.23,730.1,775.87,700.07
3.0443,594,730.06,775.88,699.98
3.0453,594.09,730.08,775.88,700.02
3.0463,594.11,730.04,775.86,700
3.0475,593.81,730.01,775.88,699.9
3.0485,594.11,730.19,775.93,700.07
3.0493,594.05,730.02,775.86,699.98
3.0502,594.03,730.09,775.89,700
3.0513,594.18,730.08,775.87,700.04
3.0523,594.02,729.99,775.85,699.95
3.0532,594.01,730.1,775.9,700
3.0542,594.17,730.06,775.86,700.03
3.0551,594,730.03,775.87,699.97
3.0561,594.06,730.09,775.89,700.01
3.0571,594.18,730.05,775.86,700.03
3.058,594,730.06,775.88,699.98
3.0589,594.09,730.07,775.88,700.01
3.0599,594.08,730.04,775.86,699.99
3.0612,593.75,730.05,775.9,699.9
3.0619,594.17,730.04,775.85,700.02
3.0627,594.04,730.08,775.89,700
3.0636,594.09,730.06,775.87,700.01
3.0647,594.01,730.03,775.87,699.97
3.0659,593.94,730.13,775.92,700
3.0667,594.12,730.04,775.86,700.01
3.0675,594.03,730.07,775.88,700
3.0685,594.1,730.07,775.87,700.01
3.0696,594.06,730.02,775.86,699.98
3.0708,593.82,730.08,775.91,699.94
3.0715,594.14,730.04,775.86,700.01
3.0723,594.04,730.08,775.88,700
3.0732,594.1,730.06,775.87,700.01
3.0744,594.03,730.02,775.86,699.97
3.0755,593.86,730.12,775.92,699.97
3.0763,594.12,730.03,775.85,700
3.0771,594.05,730.08,775.88,700
3.0781,594.1,730.06,775.87,700.01
3.0793,594,730.01,775.86,699.95
3.0804,593.86,730.14,775.93,699.98
3.0811,594.11,730.02,775.85,699.99
3.0819,594.06,730.08,775.88,700.01
3.0829,594.1,730.06,775.87,700.01
3.0841,593.93,729.99,775.86,699.93
3.0852,593.88,730.19,775.95,700.01
3.0861,594.27,730.04,775.84,700.05
3.0869,594.01,730.09,775.89,700
3.0877,594.09,730.05,775.87,700
3.0887,594.03,730.05,775.88,699.99
3.0898,594.05,730.11,775.9,700.02
3.091,594.34,730.05,775.84,700.08
3.0917,593.98,730.09,775.9,699.99
3.0925,594.08,730.05,775.87,700
3.0934,594.03,730.06,775.88,699.99
3.0946,594.12,730.1,775.89,700.04
3.0957,594.23,729.99,775.83,700.01
3.0965,594.01,730.09,775.89,700
3.0973,594.08,730.05,775.87,700
3.0983,594.02,730.06,775.88,699.99
3.0995,594.11,730.12,775.9,700.04
3.1005,594.27,730,775.82,700.03
3.1013,594.01,730.1,775.9,700
3.1021,594.07,730.05,775.87,700
3.103,594.03,730.07,775.88,699.99
3.1043,594.15,730.12,775.89,700.06
3.1054,594.25,729.97,775.81,700.01
3.1063,593.82,730.06,775.9,699.92
3.1071,594.15,730.05,775.86,700.02
3.1079,594.03,730.07,775.88,699.99
3.1088,594.09,730.07,775.88,700.01
3.11,594.09,730.03,775.86,699.99
3.1112,593.67,730.02,775.9,699.86
3.1119,594.2,730.04,775.85,700.03
3.1127,594.04,730.09,775.89,700
3.1135,594.09,730.06,775.87,700.01
3.1146,594.01,730.04,775.87,699.97
3.1158,594.01,730.13,775.91,700.02
3.1168,594.38,730.07,775.85,700.1
3.1177,593.91,730,775.86,699.92
3.1185,594.15,730.08,775.88,700.03
3.1194,594.04,730.04,775.87,699.98
3.1205,594.01,730.09,775.89,700
3.1216,594.27,730.11,775.87,700.08
3.1226,594.02,729.97,775.84,699.94
3.1234,594.05,730.11,775.9,700.02
3.1244,594.12,730.05,775.86,700.01
3.1254,593.95,730.03,775.87,699.95
3.1264,594.07,730.12,775.9,700.03
3.1274,594.17,730.04,775.85,700.02
3.1284,593.91,730.02,775.87,699.93
3.1293,594.11,730.1,775.89,700.03
3.1302,594.1,730.03,775.86,700
3.1313,593.93,730.05,775.88,699.96
3.1323,594.14,730.14,775.9,700.06
3.1332,594.08,730.02,775.86,699.99
3.1342,593.99,730.08,775.89,699.98
3.1352,594.16,730.1,775.88,700.04
3.1361,594.07,730.02,775.86,699.98
3.1372,593.93,730.08,775.9,699.97
3.138,594.13,730.06,775.87,700.02
3.1389,594.03,730.06,775.88,699.99
3.1399,594.07,730.08,775.88,700.01
3.1411,594.23,730.04,775.85,700.04
3.1419,594,730.07,775.89,699.98
3.1427,594.09,730.06,775.87,700
3.1437,594.03,730.05,775.87,699.99
3.1449,594.02,730.11,775.9,700.01
3.1461,594.49,730.1,775.85,700.14
3.1468,593.92,730.1,775.91,699.98
3.1475,594.08,730.04,775.86,699.99
3.1484,594.04,730.07,775.88,700
3.1495,594.13,730.08,775.87,700.03
3.1507,594.08,729.97,775.83,699.96
3.1517,593.84,730.1,775.91,699.95
3.1526,594.23,730.1,775.87,700.07
3.1534,594,730.06,775.88,699.98
3.1543,594.09,730.08,775.88,700.02
3.1554,594.11,730.04,775.86,700
3.1565,593.82,730.01,775.88,699.9
3.1575,594.11,730.17,775.92,700.07
3.1583,594.06,730.02,775.86,699.98
3.1593,594.02,730.08,775.89,700
3.1603,594.19,730.09,775.87,700.05
3.1613,594.04,730,775.85,699.96
3.1623,594,730.1,775.9,700
3.1633,594.18,730.07,775.87,700.04
3.1642,594.01,730.03,775.87,699.97
3.1651,594.05,730.09,775.89,700.01
3.1662,594.19,730.06,775.86,700.03
3.1671,594,730.05,775.88,699.98
3.1679,594.09,730.07,775.88,700.01
3.169,594.09,730.04,775.86,700
3.1703,593.65,730.01,775.89,699.85
3.171,594.21,730.03,775.85,700.03
3.1718,594.04,730.09,775.89,700.01
3.1726,594.09,730.05,775.87,700
3.1737,594,730.05,775.87,699.97
3.1749,594.03,730.14,775.91,700.03
3.1759,594.31,730.04,775.84,700.07
3.1768,593.89,730.01,775.87,699.92
3.1776,594.14,730.08,775.88,700.03
3.1785,594.04,730.04,775.87,699.98
3.1796,594.01,730.09,775.89,700
3.1807,594.27,730.11,775.87,700.09
3.1817,594.02,729.97,775.84,699.95
3.1825,594.05,730.1,775.9,700.02
3.1835,594.13,730.05,775.86,700.01
3.1845,593.96,730.03,775.87,699.95
3.1855,594.06,730.11,775.9,700.02
3.1865,594.19,730.04,775.85,700.03
3.1875,593.9,730,775.86,699.92
3.1884,594.11,730.1,775.89,700.04
3.1893,594.09,730.03,775.86,699.99
3.1904,593.94,730.06,775.89,699.96
3.1914,594.15,730.15,775.9,700.07
3.1923,594.09,730.02,775.85,699.99
3.1933,593.99,730.08,775.89,699.99
3.1943,594.15,730.08,775.88,700.04
3.1952,594.05,730.03,775.86,699.98
3.1962,593.96,730.08,775.9,699.98
3.1973,594.25,730.13,775.89,700.09
3.1982,594.03,730.01,775.86,699.96
3.1991,594.03,730.09,775.89,700.01
3.2002,594.17,730.06,775.86,700.03
3.2012,593.99,730.01,775.86,699.95
3.2021,594.04,730.1,775.9,700.01
3.2031,594.16,730.05,775.86,700.02
3.2041,593.97,730.02,775.86,699.95
3.205,594.06,730.1,775.89,700.02
3.206,594.15,730.04,775.86,700.02
3.2071,593.9,730,775.86,699.92
3.208,594.08,730.12,775.9,700.03
3.2089,594.12,730.03,775.86,700
3.21,593.94,730.05,775.88,699.96
3.2109,594.11,730.11,775.89,700.04
3.2118,594.09,730.03,775.86,700
3.2129,593.95,730.06,775.89,699.96
3.2139,594.14,730.13,775.9,700.05
3.2148,594.09,730.02,775.85,699.99
3.2158,593.98,730.07,775.89,699.98
3.2168,594.15,730.1,775.88,700.05
3.2178,594.07,730.02,775.86,699.98
3.2188,593.95,730.08,775.89,699.97
3.2199,594.23,730.14,775.89,700.09
3.2207,594.04,730.01,775.85,699.97
3.2216,594.03,730.09,775.89,700
3.2227,594.17,730.07,775.87,700.03
3.2237,594,730,775.85,699.95
3.2246,594.02,730.1,775.9,700.01
3.2256,594.16,730.06,775.86,700.03
3.2266,593.99,730.02,775.87,699.96
3.2275,594.06,730.1,775.89,700.02
3.2285,594.16,730.05,775.86,700.02
3.2294,594,730.05,775.88,699.98
3.2303,594.09,730.07,775.88,700.01
3.2314,594.09,730.04,775.86,700
3.2327,593.71,730.01,775.89,699.87
3.2334,594.2,730.05,775.86,700.04
3.2342,594.02,730.08,775.89,700
3.2351,594.1,730.06,775.87,700.01
3.2361,594.04,730.04,775.87,699.98
3.2373,593.95,730.1,775.9,699.99
3.2381,594.13,730.05,775.86,700.02
3.239,594.03,730.06,775.88,699.99
3.24,594.08,730.08,775.88,700.01
3.2411,594.15,730.03,775.85,700.01
3.242,593.99,730.06,775.88,699.98
3.2429,594.1,730.07,775.88,700.01
3.2439,594.06,730.04,775.86,699.99
3.2451,593.88,730.07,775.9,699.95
3.2459,594.13,730.06,775.86,700.02
3.2467,594.04,730.07,775.88,699.99
3.2478,594.09,730.07,775.88,700.01
3.2489,594.12,730.02,775.85,700
3.2499,593.97,730.07,775.89,699.98
3.2508,594.12,730.08,775.88,700.03
3.2518,594.06,730.04,775.86,699.99
3.2529,593.92,730.08,775.9,699.97
3.2537,594.13,730.06,775.87,700.02
3.2546,594.03,730.06,775.88,699.99
3.2556,594.07,730.08,775.88,700.01
3.2568,594.21,730.03,775.85,700.03
3.2576,594,730.07,775.89,699.99
3.2584,594.09,730.06,775.87,700.01
3.2595,594.03,730.05,775.87,699.99
3.2607,594,730.11,775.9,700
3.2616,594.15,730.06,775.86,700.02
3.2625,594,730.04,775.87,699.97
3.2635,594.07,730.09,775.89,700.01
3.2646,594.19,730.04,775.85,700.03
3.2654,594,730.06,775.88,699.98
3.2663,594.09,730.07,775.87,700.01
3.2673,594.06,730.04,775.87,699.99
3.2686,593.89,730.08,775.9,699.96
3.2694,594.13,730.05,775.86,700.01
3.2702,594.04,730.07,775.88,699.99
3.2712,594.09,730.07,775.88,700.01
3.2724,594.1,730.01,775.85,699.99
3.2735,593.65,730.04,775.91,699.87
3.2743,594.2,730.03,775.85,700.02
3.275,594.05,730.09,775.89,700.01
3.2758,594.09,730.05,775.87,700
3.277,593.99,730.05,775.87,699.97
3.2781,594.03,730.15,775.92,700.03
3.2791,594.31,730.04,775.84,700.06
3.28,593.91,730.03,775.88,699.94
3.2808,594.13,730.07,775.87,700.02
3.2818,594.04,730.04,775.87,699.98
