time,V_MG
2.3909,700
2.391,700
2.3911,700
2.3912,700
2.3913,700
2.3914,700
2.3915,700
2.3916,700
2.3917,700
2.3918,700
2.3919,700
2.392,700
2.3921,700
2.3922,700
2.3923,700
2.3924,700
2.3925,700
2.3926,700
2.3927,700
2.3928,700
2.3929,700
2.393,700
2.3931,700
2.3932,700
2.3933,700
2.3934,700
2.3935,700
2.3936,700
2.3937,700
2.3938,700
2.3939,700
2.394,700
2.3941,700
2.3942,700
2.3943,700
2.3944,700
2.3945,700
2.3946,700
2.3947,700
2.3948,700
2.3949,700
2.395,700
2.3951,700
2.3952,700
2.3953,700
2.3954,700
2.3955,700
2.3956,700
2.3957,700
2.3958,700
2.3959,700
2.396,700
2.3961,700
2.3962,700
2.3963,700
2.3964,700
2.3965,700
2.3966,700
2.3967,700
2.3968,700
2.3969,700
2.397,700
2.3971,700
2.3972,700
2.3973,700
2.3974,700
2.3975,700
2.3976,700
2.3977,700
2.3978,700
2.3979,700
2.398,700
2.3981,700
2.3982,700
2.3983,700
2.3984,700
2.3985,700
2.3986,700
2.3987,700
2.3988,700
2.3989,700
2.399,700
2.3991,700
2.3992,700
2.3993,700
2.3994,700
2.3995,700
2.3996,700
2.3997,700
2.3998,700
2.3999,700
2.4,700
2.4001,700
2.4002,700
2.4003,700
2.4004,700
2.4005,700
2.4006,700
2.4007,700
2.4008,700
2.4009,700
2.401,700
2.4011,700
2.4012,700
2.4013,700
2.4014,700
2.4015,700
2.4016,700
2.4017,700
2.4018,700
2.4019,700
2.402,700
2.4021,700
2.4022,700
2.4023,700
2.4024,700
2.4025,700
2.4026,700
2.4027,700
2.4028,700
2.4029,700
2.403,700
2.4031,700
2.4032,700
2.4033,700
2.4034,700
2.4035,700
2.4036,700
2.4037,700
2.4038,700
2.4039,700
2.404,700
2.4041,700
2.4042,700
2.4043,700
2.4044,700
2.4045,700
2.4046,700
2.4047,700
2.4048,700
2.4049,700
2.405,700
2.4051,700
2.4052,700
2.4053,700
2.4054,700
2.4055,700
2.4056,700
2.4057,700
2.4058,700
2.4059,700
2.406,700
2.4061,700
2.4062,700
2.4063,700
2.4064,700
2.4065,700
2.4066,700
2.4067,700
2.4068,700
2.4069,700
2.407,700
2.4071,700
2.4072,700
2.4073,700
2.4074,700
2.4075,700
2.4076,700
2.4077,700
2.4078,700
2.4079,700
2.408,700
2.4081,700
2.4082,700
2.4083,700
2.4084,700
2.4085,700
2.4086,700
2.4087,700
2.4088,700
2.4089,700
2.409,700
2.4091,700
2.4092,700
2.4093,700
2.4094,700
2.4095,700
2.4096,700
2.4097,700
2.4098,700
2.4099,700
2.41,700
2.4101,700
2.4102,700
2.4103,700
2.4104,700
2.4105,700
2.4106,700
2.4107,700
2.4108,700
2.4109,700
2.411,700
2.4111,700
2.4112,700
2.4113,700
2.4114,700
2.4115,700
2.4116,700
2.4117,700
2.4118,700
2.4119,700
2.412,700
2.4121,700
2.4122,700
2.4123,700
2.4124,700
2.4125,700
2.4126,700
2.4127,700
2.4128,700
2.4129,700
2.413,700
2.4131,700
2.4132,700
2.4133,700
2.4134,700
2.4135,700
2.4136,700
2.4137,700
2.4138,700
2.4139,700
2.414,700
2.4141,700
2.4142,700
2.4143,700
2.4144,700
2.4145,700
2.4146,700
2.4147,700
2.4148,700
2.4149,700
2.415,700
2.4151,700
2.4152,700
2.4153,700
2.4154,700
2.4155,700
2.4156,700
2.4157,700
2.4158,700
2.4159,700
2.416,700
2.4161,700
2.4162,700
2.4163,700
2.4164,700
2.4165,700
2.4166,700
2.4167,700
2.4168,700
2.4169,700
2.417,700
2.4171,700
2.4172,700
2.4173,700
2.4174,700
2.4175,700
2.4176,700
2.4177,700
2.4178,700
2.4179,700
2.418,700
2.4181,700
2.4182,700
2.4183,700
2.4184,700
2.4185,700
2.4186,700
2.4187,700
2.4188,700
2.4189,700
2.419,700
2.4191,700
2.4192,700
2.4193,700
2.4194,700
2.4195,700
2.4196,700
2.4197,700
2.4198,700
2.4199,700
2.42,700
2.4201,700
2.4202,700
2.4203,700
2.4204,700
2.4205,700
2.4206,700
2.4207,700
2.4208,700
2.4209,700
2.421,700
2.4211,700
2.4212,700
2.4213,700
2.4214,700
2.4215,700
2.4216,700
2.4217,700
2.4218,700
2.4219,700
2.422,700
2.4221,700
2.4222,700
2.4223,700
2.4224,700
2.4225,700
2.4226,700
2.4227,700
2.4228,700
2.4229,700
2.423,700
2.4231,700
2.4232,700
2.4233,700
2.4234,700
2.4235,700
2.4236,700
2.4237,700
2.4238,700
2.4239,700
2.424,700
2.4241,700
2.4242,700
2.4243,700
2.4244,700
2.4245,700
2.4246,700
2.4247,700
2.4248,700
2.4249,700
2.425,700
2.4251,700
2.4252,700
2.4253,700
2.4254,700
2.4255,700
2.4256,700
2.4257,700
2.4258,700
2.4259,700
2.426,700
2.4261,700
2.4262,700
2.4263,700
2.4264,700
2.4265,700
2.4266,700
2.4267,700
2.4268,700
2.4269,700
2.427,700
2.4271,700
2.4272,700
2.4273,700
2.4274,700
2.4275,700
2.4276,700
2.4277,700
2.4278,700
2.4279,700
2.428,700
2.4281,700
2.4282,700
2.4283,700
2.4284,700
2.4285,700
2.4286,700
2.4287,700
2.4288,700
2.4289,700
2.429,700
2.4291,700
2.4292,700
2.4293,700
2.4294,700
2.4295,700
2.4296,700
2.4297,700
2.4298,700
2.4299,700
2.43,700
2.4301,700
2.4302,700
2.4303,700
2.4304,700
2.4305,700
2.4306,700
2.4307,700
2.4308,700
2.4309,700
2.431,700
2.4311,700
2.4312,700
2.4313,700
2.4314,700
2.4315,700
2.4316,700
2.4317,700
2.4318,700
2.4319,700
2.432,700
2.4321,700
2.4322,700
2.4323,700
2.4324,700
2.4325,700
2.4326,700
2.4327,700
2.4328,700
2.4329,700
2.433,700
2.4331,700
2.4332,700
2.4333,700
2.4334,700
2.4335,700
2.4336,700
2.4337,700
2.4338,700
2.4339,700
2.434,700
2.4341,700
2.4342,700
2.4343,700
2.4344,700
2.4345,700
2.4346,700
2.4347,700
2.4348,700
2.4349,700
2.435,700
2.4351,700
2.4352,700
2.4353,700
2.4354,700
2.4355,700
2.4356,700
2.4357,700
2.4358,700
2.4359,700
2.436,700
2.4361,700
2.4362,700
2.4363,700
2.4364,700
2.4365,700
2.4366,700
2.4367,700
2.4368,700
2.4369,700
2.437,700
2.4371,700
2.4372,700
2.4373,700
2.4374,700
2.4375,700
2.4376,700
2.4377,700
2.4378,700
2.4379,700
2.438,700
2.4381,700
2.4382,700
2.4383,700
2.4384,700
2.4385,700
2.4386,700
2.4387,700
2.4388,700
2.4389,700
2.439,700
2.4391,700
2.4392,700
2.4393,700
2.4394,700
2.4395,700
2.4396,700
2.4397,700
2.4398,700
2.4399,700
2.44,700
2.4401,700
2.4402,700
2.4403,700
2.4404,700
2.4405,700
2.4406,700
2.4407,700
2.4408,700
2.4409,700
2.441,700
2.4411,700
2.4412,700
2.4413,700
2.4414,700
2.4415,700
2.4416,700
2.4417,700
2.4418,700
2.4419,700
2.442,700
2.4421,700
2.4422,700
2.4423,700
2.4424,700
2.4425,700
2.4426,700
2.4427,700
2.4428,700
2.4429,700
2.443,700
2.4431,700
2.4432,700
2.4433,700
2.4434,700
2.4435,700
2.4436,700
2.4437,700
2.4438,700
2.4439,700
2.444,700
2.4441,700
2.4442,700
2.4443,700
2.4444,700
2.4445,700
2.4446,700
2.4447,700
2.4448,700
2.4449,700
2.445,700
2.4451,700
2.4452,700
2.4453,700
2.4454,700
2.4455,700
2.4456,700
2.4457,700
2.4458,700
2.4459,700
2.446,700
2.4461,700
2.4462,700
2.4463,700
2.4464,700
2.4465,700
2.4466,700
2.4467,700
2.4468,700
2.4469,700
2.447,700
2.4471,700
2.4472,700
2.4473,700
2.4474,700
2.4475,700
2.4476,700
2.4477,700
2.4478,700
2.4479,700
2.448,700
2.4481,700
2.4482,700
2.4483,700
2.4484,700
2.4485,700
2.4486,700
2.4487,700
2.4488,700
2.4489,700
2.449,700
2.4491,700
2.4492,700
2.4493,700
2.4494,700
2.4495,700
2.4496,700
2.4497,700
2.4498,700
2.4499,700
2.45,700
2.4501,700
2.4502,700
2.4503,700
2.4504,700
2.4505,700
2.4506,700
2.4507,700
2.4508,700
2.4509,700
2.451,700
2.4511,700
2.4512,700
2.4513,700
2.4514,700
2.4515,700
2.4516,700
2.4517,700
2.4518,700
2.4519,700
2.452,700
2.4521,700
2.4522,700
2.4523,700
2.4524,700
2.4525,700
2.4526,700
2.4527,700
2.4528,700
2.4529,700
2.453,700
2.4531,700
2.4532,700
2.4533,700
2.4534,700
2.4535,700
2.4536,700
2.4537,700
2.4538,700
2.4539,700
2.454,700
2.4541,700
2.4542,700
2.4543,700
2.4544,700
2.4545,700
2.4546,700
2.4547,700
2.4548,700
2.4549,700
2.455,700
2.4551,700
2.4552,700
2.4553,700
2.4554,700
2.4555,700
2.4556,700
2.4557,700
2.4558,700
2.4559,700
2.456,700
2.4561,700
2.4562,700
2.4563,700
2.4564,700
2.4565,700
2.4566,700
2.4567,700
2.4568,700
2.4569,700
2.457,700
2.4571,700
2.4572,700
2.4573,700
2.4574,700
2.4575,700
2.4576,700
2.4577,700
2.4578,700
2.4579,700
2.458,700
2.4581,700
2.4582,700
2.4583,700
2.4584,700
2.4585,700
2.4586,700
2.4587,700
2.4588,700
2.4589,700
2.459,700
2.4591,700
2.4592,700
2.4593,700
2.4594,700
2.4595,700
2.4596,700
2.4597,700
2.4598,700
2.4599,700
2.46,700
2.4601,700
2.4602,700
2.4603,700
2.4604,700
2.4605,700
2.4606,700
2.4607,700
2.4608,700
2.4609,700
2.461,700
2.4611,700
2.4612,700
2.4613,700
2.4614,700
2.4615,700
2.4616,700
2.4617,700
2.4618,700
2.4619,700
2.462,700
2.4621,700
2.4622,700
2.4623,700
2.4624,700
2.4625,700
2.4626,700
2.4627,700
2.4628,700
2.4629,700
2.463,700
2.4631,700
2.4632,700
2.4633,700
2.4634,700
2.4635,700
2.4636,700
2.4637,700
2.4638,700
2.4639,700
2.464,700
2.4641,700
2.4642,700
2.4643,700
2.4644,700
2.4645,700
2.4646,700
2.4647,700
2.4648,700
2.4649,700
2.465,700
2.4651,700
2.4652,700
2.4653,700
2.4654,700
2.4655,700
2.4656,700
2.4657,700
2.4658,700
2.4659,700
2.466,700
2.4661,700
2.4662,700
2.4663,700
2.4664,700
2.4665,700
2.4666,700
2.4667,700
2.4668,700
2.4669,700
2.467,700
2.4671,700
2.4672,700
2.4673,700
2.4674,700
2.4675,700
2.4676,700
2.4677,700
2.4678,700
2.4679,700
2.468,700
2.4681,700
2.4682,700
2.4683,700
2.4684,700
2.4685,700
2.4686,700
2.4687,700
2.4688,700
2.4689,700
2.469,700
2.4691,700
2.4692,700
2.4693,700
2.4694,700
2.4695,700
2.4696,700
2.4697,700
2.4698,700
2.4699,700
2.47,700
2.4701,700
2.4702,700
2.4703,700
2.4704,700
2.4705,700
2.4706,700
2.4707,700
2.4708,700
2.4709,700
2.471,700
2.4711,700
2.4712,700
2.4713,700
2.4714,700
2.4715,700
2.4716,700
2.4717,700
2.4718,700
2.4719,700
2.472,700
2.4721,700
2.4722,700
2.4723,700
2.4724,700
2.4725,700
2.4726,700
2.4727,700
2.4728,700
2.4729,700
2.473,700
2.4731,700
2.4732,700
2.4733,700
2.4734,700
2.4735,700
2.4736,700
2.4737,700
2.4738,700
2.4739,700
2.474,700
2.4741,700
2.4742,700
2.4743,700
2.4744,700
2.4745,700
2.4746,700
2.4747,700
2.4748,700
2.4749,700
2.475,700
2.4751,700
2.4752,700
2.4753,700
2.4754,700
2.4755,700
2.4756,700
2.4757,700
2.4758,700
2.4759,700
2.476,700
2.4761,700
2.4762,700
2.4763,700
2.4764,700
2.4765,700
2.4766,700
2.4767,700
2.4768,700
2.4769,700
2.477,700
2.4771,700
2.4772,700
2.4773,700
2.4774,700
2.4775,700
2.4776,700
2.4777,700
2.4778,700
2.4779,700
2.478,700
2.4781,700
2.4782,700
2.4783,700
2.4784,700
2.4785,700
2.4786,700
2.4787,700
2.4788,700
2.4789,700
2.479,700
2.4791,700
2.4792,700
2.4793,700
2.4794,700
2.4795,700
2.4796,700
2.4797,700
2.4798,700
2.4799,700
2.48,700
2.4801,700
2.4802,700
2.4803,700
2.4804,700
2.4805,700
2.4806,700
2.4807,700
2.4808,700
2.4809,700
2.481,700
2.4811,700
2.4812,700
2.4813,700
2.4814,700
2.4815,700
2.4816,700
2.4817,700
2.4818,700
2.4819,700
2.482,700
2.4821,700
2.4822,700
2.4823,700
2.4824,700
2.4825,700
2.4826,700
2.4827,700
2.4828,700
2.4829,700
2.483,700
2.4831,700
2.4832,700
2.4833,700
2.4834,700
2.4835,700
2.4836,700
2.4837,700
2.4838,700
2.4839,700
2.484,700
2.4841,700
2.4842,700
2.4843,700
2.4844,700
2.4845,700
2.4846,700
2.4847,700
2.4848,700
2.4849,700
2.485,700
2.4851,700
2.4852,700
2.4853,700
2.4854,700
2.4855,700
2.4856,700
2.4857,700
2.4858,700
2.4859,700
2.486,700
2.4861,700
2.4862,700
2.4863,700
2.4864,700
2.4865,700
2.4866,700
2.4867,700
2.4868,700
2.4869,700
2.487,700
2.4871,700
2.4872,700
2.4873,700
2.4874,700
2.4875,700
2.4876,700
2.4877,700
2.4878,700
2.4879,700
2.488,700
2.4881,700
2.4882,700
2.4883,700
2.4884,700
2.4885,700
2.4886,700
2.4887,700
2.4888,700
2.4889,700
2.489,700
2.4891,700
2.4892,700
2.4893,700
2.4894,700
2.4895,700
2.4896,700
2.4897,700
2.4898,700
2.4899,700
2.49,700
2.4901,700
2.4902,700
2.4903,700
2.4904,700
2.4905,700
2.4906,700
2.4907,700
2.4908,700
2.4909,700
2.491,700
2.4911,700
2.4912,700
2.4913,700
2.4914,700
2.4915,700
2.4916,700
2.4917,700
2.4918,700
2.4919,700
2.492,700
2.4921,700
2.4922,700
2.4923,700
2.4924,700
2.4925,700
2.4926,700
2.4927,700
2.4928,700
2.4929,700
2.493,700
2.4931,700
2.4932,700
2.4933,700
2.4934,700
2.4935,700
2.4936,700
2.4937,700
2.4938,700
2.4939,700
2.494,700
2.4941,700
2.4942,700
2.4943,700
2.4944,700
2.4945,700
2.4946,700
2.4947,700
2.4948,700
2.4949,700
2.495,700
2.4951,700
2.4952,700
2.4953,700
2.4954,700
2.4955,700
2.4956,700
2.4957,700
2.4958,700
2.4959,700
2.496,700
2.4961,700
2.4962,700
2.4963,700
2.4964,700
2.4965,700
2.4966,700
2.4967,700
2.4968,700
2.4969,700
2.497,700
2.4971,700
2.4972,700
2.4973,700
2.4974,700
2.4975,700
2.4976,700
2.4977,700
2.4978,700
2.4979,700
2.498,700
2.4981,700
2.4982,700
2.4983,700
2.4984,700
2.4985,700
2.4986,700
2.4987,700
2.4988,700
2.4989,700
2.499,700
2.4991,700
2.4992,700
2.4993,700
2.4994,700
2.4995,700
2.4996,700
2.4997,700
2.4998,700
2.4999,700
2.5,700
2.5001,700
2.5002,700
2.5003,700
2.5004,700
2.5005,700
2.5006,700
2.5007,700
2.5008,700
2.5009,700
2.501,700
2.5011,700
2.5012,700
2.5013,700
2.5014,700
2.5015,700
2.5016,700
2.5017,700
2.5018,700
2.5019,700
2.502,700
2.5021,700
2.5022,700
2.5023,700
2.5024,700
2.5025,700
2.5026,700
2.5027,700
2.5028,700
2.5029,700
2.503,700
2.5031,700
2.5032,700
2.5033,700
2.5034,700
2.5035,700
2.5036,700
2.5037,700
2.5038,700
2.5039,700
2.504,700
2.5041,700
2.5042,700
2.5043,700
2.5044,700
2.5045,700
2.5046,700
2.5047,700
2.5048,700
2.5049,700
2.505,700
2.5051,700
2.5052,700
2.5053,700
2.5054,700
2.5055,700
2.5056,700
2.5057,700
2.5058,700
2.5059,700
2.506,700
2.5061,700
2.5062,700
2.5063,700
2.5064,700
2.5065,700
2.5066,700
2.5067,700
2.5068,700
2.5069,700
2.507,700
2.5071,700
2.5072,700
2.5073,700
2.5074,700
2.5075,700
2.5076,700
2.5077,700
2.5078,700
2.5079,700
2.508,700
2.5081,700
2.5082,700
2.5083,700
2.5084,700
2.5085,700
2.5086,700
2.5087,700
2.5088,700
2.5089,700
2.509,700
2.5091,700
2.5092,700
2.5093,700
2.5094,700
2.5095,700
2.5096,700
2.5097,700
2.5098,700
2.5099,700
2.51,700
2.5101,700
2.5102,700
2.5103,700
2.5104,700
2.5105,700
2.5106,700
2.5107,700
2.5108,700
2.5109,700
2.511,700
2.5111,700
2.5112,700
2.5113,700
2.5114,700
2.5115,700
2.5116,700
2.5117,700
2.5118,700
2.5119,700
2.512,700
2.5121,700
2.5122,700
2.5123,700
2.5124,700
2.5125,700
2.5126,700
2.5127,700
2.5128,700
2.5129,700
2.513,700
2.5131,700
2.5132,700
2.5133,700
2.5134,700
2.5135,700
2.5136,700
2.5137,700
2.5138,700
2.5139,700
2.514,700
2.5141,700
2.5142,700
2.5143,700
2.5144,700
2.5145,700
2.5146,700
2.5147,700
2.5148,700
2.5149,700
2.515,700
2.5151,700
2.5152,700
2.5153,700
2.5154,700
2.5155,700
2.5156,700
2.5157,700
2.5158,700
2.5159,700
2.516,700
2.5161,700
2.5162,700
2.5163,700
2.5164,700
2.5165,700
2.5166,700
2.5167,700
2.5168,700
2.5169,700
2.517,700
2.5171,700
2.5172,700
2.5173,700
2.5174,700
2.5175,700
2.5176,700
2.5177,700
2.5178,700
2.5179,700
2.518,700
2.5181,700
2.5182,700
2.5183,700
2.5184,700
2.5185,700
2.5186,700
2.5187,700
2.5188,700
2.5189,700
2.519,700
2.5191,700
2.5192,700
2.5193,700
2.5194,700
2.5195,700
2.5196,700
2.5197,700
2.5198,700
2.5199,700
2.52,700
2.5201,700
2.5202,700
2.5203,700
2.5204,700
2.5205,700
2.5206,700
2.5207,700
2.5208,700
2.5209,700
2.521,700
2.5211,700
2.5212,700
2.5213,700
2.5214,700
2.5215,700
2.5216,700
2.5217,700
2.5218,700
2.5219,700
2.522,700
2.5221,700
2.5222,700
2.5223,700
2.5224,700
2.5225,700
2.5226,700
2.5227,700
2.5228,700
2.5229,700
2.523,700
2.5231,700
2.5232,700
2.5233,700
2.5234,700
2.5235,700
2.5236,700
2.5237,700
2.5238,700
2.5239,700
2.524,700
2.5241,700
2.5242,700
2.5243,700
2.5244,700
2.5245,700
2.5246,700
2.5247,700
2.5248,700
2.5249,700
2.525,700
2.5251,700
2.5252,700
2.5253,700
2.5254,700
2.5255,700
2.5256,700
2.5257,700
2.5258,700
2.5259,700
2.526,700
2.5261,700
2.5262,700
2.5263,700
2.5264,700
2.5265,700
2.5266,700
2.5267,700
2.5268,700
2.5269,700
2.527,700
2.5271,700
2.5272,700
2.5273,700
2.5274,700
2.5275,700
2.5276,700
2.5277,700
2.5278,700
2.5279,700
2.528,700
2.5281,700
2.5282,700
2.5283,700
2.5284,700
2.5285,700
2.5286,700
2.5287,700
2.5288,700
2.5289,700
2.529,700
2.5291,700
2.5292,700
2.5293,700
2.5294,700
2.5295,700
2.5296,700
2.5297,700
2.5298,700
2.5299,700
2.53,700
2.5301,700
2.5302,700
2.5303,700
2.5304,700
2.5305,700
2.5306,700
2.5307,700
2.5308,700
2.5309,700
2.531,700
2.5311,700
2.5312,700
2.5313,700
2.5314,700
2.5315,700
2.5316,700
2.5317,700
2.5318,700
2.5319,700
2.532,700
2.5321,700
2.5322,700
2.5323,700
2.5324,700
2.5325,700
2.5326,700
2.5327,700
2.5328,700
2.5329,700
2.533,700
2.5331,700
2.5332,700
2.5333,700
2.5334,700
2.5335,700
2.5336,700
2.5337,700
2.5338,700
2.5339,700
2.534,700
2.5341,700
2.5342,700
2.5343,700
2.5344,700
2.5345,700
2.5346,700
2.5347,700
2.5348,700
2.5349,700
2.535,700
2.5351,700
2.5352,700
2.5353,700
2.5354,700
2.5355,700
2.5356,700
2.5357,700
2.5358,700
2.5359,700
2.536,700
2.5361,700
2.5362,700
2.5363,700
2.5364,700
2.5365,700
2.5366,700
2.5367,700
2.5368,700
2.5369,700
2.537,700
2.5371,700
2.5372,700
2.5373,700
2.5374,700
2.5375,700
2.5376,700
2.5377,700
2.5378,700
2.5379,700
2.538,700
2.5381,700
2.5382,700
2.5383,700
2.5384,700
2.5385,700
2.5386,700
2.5387,700
2.5388,700
2.5389,700
2.539,700
2.5391,700
2.5392,700
2.5393,700
2.5394,700
2.5395,700
2.5396,700
2.5397,700
2.5398,700
2.5399,700
2.54,700
2.5401,700
2.5402,700
2.5403,700
2.5404,700
2.5405,700
2.5406,700
2.5407,700
2.5408,700
2.5409,700
2.541,700
2.5411,700
2.5412,700
2.5413,700
2.5414,700
2.5415,700
2.5416,700
2.5417,700
2.5418,700
2.5419,700
2.542,700
2.5421,700
2.5422,700
2.5423,700
2.5424,700
2.5425,700
2.5426,700
2.5427,700
2.5428,700
2.5429,700
2.543,700
2.5431,700
2.5432,700
2.5433,700
2.5434,700
2.5435,700
2.5436,700
2.5437,700
2.5438,700
2.5439,700
2.544,700
2.5441,700
2.5442,700
2.5443,700
2.5444,700
2.5445,700
2.5446,700
2.5447,700
2.5448,700
2.5449,700
2.545,700
2.5451,700
2.5452,700
2.5453,700
2.5454,700
2.5455,700
2.5456,700
2.5457,700
2.5458,700
2.5459,700
2.546,700
2.5461,700
2.5462,700
2.5463,700
2.5464,700
2.5465,700
2.5466,700
2.5467,700
2.5468,700
2.5469,700
2.547,700
2.5471,700
2.5472,700
2.5473,700
2.5474,700
2.5475,700
2.5476,700
2.5477,700
2.5478,700
2.5479,700
2.548,700
2.5481,700
2.5482,700
2.5483,700
2.5484,700
2.5485,700
2.5486,700
2.5487,700
2.5488,700
2.5489,700
2.549,700
2.5491,700
2.5492,700
2.5493,700
2.5494,700
2.5495,700
2.5496,700
2.5497,700
2.5498,700
2.5499,700
2.55,700
2.5501,700
2.5502,700
2.5503,700
2.5504,700
2.5505,700
2.5506,700
2.5507,700
2.5508,700
2.5509,700
2.551,700
2.5511,700
2.5512,700
2.5513,700
2.5514,700
2.5515,700
2.5516,700
2.5517,700
2.5518,700
2.5519,700
2.552,700
2.5521,700
2.5522,700
2.5523,700
2.5524,700
2.5525,700
2.5526,700
2.5527,700
2.5528,700
2.5529,700
2.553,700
2.5531,700
2.5532,700
2.5533,700
2.5534,700
2.5535,700
2.5536,700
2.5537,700
2.5538,700
2.5539,700
2.554,700
2.5541,700
2.5542,700
2.5543,700
2.5544,700
2.5545,700
2.5546,700
2.5547,700
2.5548,700
2.5549,700
2.555,700
2.5551,700
2.5552,700
2.5553,700
2.5554,700
2.5555,700
2.5556,700
2.5557,700
2.5558,700
2.5559,700
2.556,700
2.5561,700
2.5562,700
2.5563,700
2.5564,700
2.5565,700
2.5566,700
2.5567,700
2.5568,700
2.5569,700
2.557,700
2.5571,700
2.5572,700
2.5573,700
2.5574,700
2.5575,700
2.5576,700
2.5577,700
2.5578,700
2.5579,700
2.558,700
2.5581,700
2.5582,700
2.5583,700
2.5584,700
2.5585,700
2.5586,700
2.5587,700
2.5588,700
2.5589,700
2.559,700
2.5591,700
2.5592,700
2.5593,700
2.5594,700
2.5595,700
2.5596,700
2.5597,700
2.5598,700
2.5599,700
2.56,700
2.5601,700
2.5602,700
2.5603,700
2.5604,700
2.5605,700
2.5606,700
2.5607,700
2.5608,700
2.5609,700
2.561,700
2.5611,700
2.5612,700
2.5613,700
2.5614,700
2.5615,700
2.5616,700
2.5617,700
2.5618,700
2.5619,700
2.562,700
2.5621,700
2.5622,700
2.5623,700
2.5624,700
2.5625,700
2.5626,700
2.5627,700
2.5628,700
2.5629,700
2.563,700
2.5631,700
2.5632,700
2.5633,700
2.5634,700
2.5635,700
2.5636,700
2.5637,700
2.5638,700
2.5639,700
2.564,700
2.5641,700
2.5642,700
2.5643,700
2.5644,700
2.5645,700
2.5646,700
2.5647,700
2.5648,700
2.5649,700
2.565,700
2.5651,700
2.5652,700
2.5653,700
2.5654,700
2.5655,700
2.5656,700
2.5657,700
2.5658,700
2.5659,700
2.566,700
2.5661,700
2.5662,700
2.5663,700
2.5664,700
2.5665,700
2.5666,700
2.5667,700
2.5668,700
2.5669,700
2.567,700
2.5671,700
2.5672,700
2.5673,700
2.5674,700
2.5675,700
2.5676,700
2.5677,700
2.5678,700
2.5679,700
2.568,700
2.5681,700
2.5682,700
2.5683,700
2.5684,700
2.5685,700
2.5686,700
2.5687,700
2.5688,700
2.5689,700
2.569,700
2.5691,700
2.5692,700
2.5693,700
2.5694,700
2.5695,700
2.5696,700
2.5697,700
2.5698,700
2.5699,700
2.57,700
2.5701,700
2.5702,700
2.5703,700
2.5704,700
2.5705,700
2.5706,700
2.5707,700
2.5708,700
2.5709,700
2.571,700
2.5711,700
2.5712,700
2.5713,700
2.5714,700
2.5715,700
2.5716,700
2.5717,700
2.5718,700
2.5719,700
2.572,700
2.5721,700
2.5722,700
2.5723,700
2.5724,700
2.5725,700
2.5726,700
2.5727,700
2.5728,700
2.5729,700
2.573,700
2.5731,700
2.5732,700
2.5733,700
2.5734,700
2.5735,700
2.5736,700
2.5737,700
2.5738,700
2.5739,700
2.574,700
2.5741,700
2.5742,700
2.5743,700
2.5744,700
2.5745,700
2.5746,700
2.5747,700
2.5748,700
2.5749,700
2.575,700
2.5751,700
2.5752,700
2.5753,700
2.5754,700
2.5755,700
2.5756,700
2.5757,700
2.5758,700
2.5759,700
2.576,700
2.5761,700
2.5762,700
2.5763,700
2.5764,700
2.5765,700
2.5766,700
2.5767,700
2.5768,700
2.5769,700
2.577,700
2.5771,700
2.5772,700
2.5773,700
2.5774,700
2.5775,700
2.5776,700
2.5777,700
2.5778,700
2.5779,700
2.578,700
2.5781,700
2.5782,700
2.5783,700
2.5784,700
2.5785,700
2.5786,700
2.5787,700
2.5788,700
2.5789,700
2.579,700
2.5791,700
2.5792,700
2.5793,700
2.5794,700
2.5795,700
2.5796,700
2.5797,700
2.5798,700
2.5799,700
2.58,700
2.5801,700
2.5802,700
2.5803,700
2.5804,700
2.5805,700
2.5806,700
2.5807,700
2.5808,700
2.5809,700
2.581,700
2.5811,700
2.5812,700
2.5813,700
2.5814,700
2.5815,700
2.5816,700
2.5817,700
2.5818,700
2.5819,700
2.582,700
2.5821,700
2.5822,700
2.5823,700
2.5824,700
2.5825,700
2.5826,700
2.5827,700
2.5828,700
2.5829,700
2.583,700
2.5831,700
2.5832,700
2.5833,700
2.5834,700
2.5835,700
2.5836,700
2.5837,700
2.5838,700
2.5839,700
2.584,700
2.5841,700
2.5842,700
2.5843,700
2.5844,700
2.5845,700
2.5846,700
2.5847,700
2.5848,700
2.5849,700
2.585,700
2.5851,700
2.5852,700
2.5853,700
2.5854,700
2.5855,700
2.5856,700
2.5857,700
2.5858,700
2.5859,700
2.586,700
2.5861,700
2.5862,700
2.5863,700
2.5864,700
2.5865,700
2.5866,700
2.5867,700
2.5868,700
2.5869,700
2.587,700
2.5871,700
2.5872,700
2.5873,700
2.5874,700
2.5875,700
2.5876,700
2.5877,700
2.5878,700
2.5879,700
2.588,700
2.5881,700
2.5882,700
2.5883,700
2.5884,700
2.5885,700
2.5886,700
2.5887,700
2.5888,700
2.5889,700
2.589,700
2.5891,700
2.5892,700
2.5893,700
2.5894,700
2.5895,700
2.5896,700
2.5897,700
2.5898,700
2.5899,700
2.59,700
2.5901,700
2.5902,700
2.5903,700
2.5904,700
2.5905,700
2.5906,700
2.5907,700
2.5908,700
2.5909,700
2.591,700
2.5911,700
2.5912,700
2.5913,700
2.5914,700
2.5915,700
2.5916,700
2.5917,700
2.5918,700
2.5919,700
2.592,700
2.5921,700
2.5922,700
2.5923,700
2.5924,700
2.5925,700
2.5926,700
2.5927,700
2.5928,700
2.5929,700
2.593,700
2.5931,700
2.5932,700
2.5933,700
2.5934,700
2.5935,700
2.5936,700
