time,c1,c2,c3,c4,c5,c6
0.10369,-0.40576,-0.4168,-0.48894,-0.41512,-0.44229,-0.42723
0.10373,-0.40563,-0.41668,-0.44862,-0.41499,-0.44216,-0.4271
0.10377,-0.40551,-0.41655,-0.4332,-0.41487,-0.44203,-0.42697
0.10383,-0.40535,-0.41639,-0.43872,-0.41471,-0.44186,-0.42681
0.10389,-0.40517,-0.4162,-0.48834,-0.41452,-0.44166,-0.42661
0.10393,-0.40505,-0.41607,-0.44801,-0.41439,-0.44153,-0.42648
0.10397,-0.40493,-0.41595,-0.43259,-0.41427,-0.4414,-0.42636
0.10402,-0.40477,-0.41579,-0.4381,-0.41411,-0.44123,-0.42619
0.10408,-0.40458,-0.4156,-0.48772,-0.41392,-0.44103,-0.426
0.10412,-0.40446,-0.41547,-0.44739,-0.41379,-0.4409,-0.42587
0.10416,-0.40434,-0.41534,-0.43198,-0.41367,-0.44076,-0.42574
0.10422,-0.40418,-0.41518,-0.43749,-0.41351,-0.44059,-0.42557
0.10428,-0.40399,-0.41499,-0.48711,-0.41332,-0.44039,-0.42538
0.10432,-0.40387,-0.41486,-0.44678,-0.41319,-0.44026,-0.42525
0.10436,-0.40374,-0.41474,-0.43136,-0.41306,-0.44013,-0.42512
0.10441,-0.40358,-0.41457,-0.43687,-0.4129,-0.43995,-0.42495
0.10447,-0.4034,-0.41438,-0.48649,-0.41271,-0.43975,-0.42476
0.10451,-0.40327,-0.41426,-0.44616,-0.41258,-0.43962,-0.42463
0.10455,-0.40315,-0.41413,-0.43074,-0.41246,-0.43948,-0.4245
0.10461,-0.40299,-0.41396,-0.43625,-0.41229,-0.43931,-0.42433
0.10467,-0.4028,-0.41377,-0.48587,-0.4121,-0.43911,-0.42414
0.10471,-0.40268,-0.41364,-0.44554,-0.41198,-0.43898,-0.42401
0.10475,-0.40255,-0.41352,-0.43011,-0.41185,-0.43884,-0.42388
0.1048,-0.40239,-0.41335,-0.43562,-0.41168,-0.43867,-0.42371
0.10486,-0.4022,-0.41316,-0.48525,-0.41149,-0.43847,-0.42351
0.1049,-0.40208,-0.41303,-0.44491,-0.41137,-0.43833,-0.42338
0.10494,-0.40195,-0.4129,-0.42949,-0.41124,-0.4382,-0.42325
0.105,-0.40179,-0.41274,-0.435,-0.41107,-0.43802,-0.42308
0.10506,-0.4016,-0.41254,-0.48463,-0.41088,-0.43782,-0.42288
0.1051,-0.40148,-0.41241,-0.44428,-0.41075,-0.43768,-0.42275
0.10514,-0.40135,-0.41228,-0.42886,-0.41062,-0.43755,-0.42262
0.10519,-0.40119,-0.41212,-0.43437,-0.41046,-0.43737,-0.42245
0.10525,-0.401,-0.41193,-0.484,-0.41027,-0.43717,-0.42225
0.10529,-0.40087,-0.4118,-0.44365,-0.41014,-0.43703,-0.42212
0.10533,-0.40075,-0.41167,-0.42823,-0.41001,-0.4369,-0.42199
0.10539,-0.40058,-0.4115,-0.43374,-0.40984,-0.43672,-0.42182
0.10545,-0.40039,-0.4113,-0.48337,-0.40965,-0.43652,-0.42162
0.10549,-0.40027,-0.41118,-0.44302,-0.40952,-0.43638,-0.42149
0.10553,-0.40014,-0.41104,-0.4276,-0.40939,-0.43624,-0.42136
0.10558,-0.39998,-0.41088,-0.4331,-0.40922,-0.43607,-0.42119
0.10564,-0.39979,-0.41068,-0.48274,-0.40903,-0.43586,-0.42099
0.10568,-0.39966,-0.41055,-0.44239,-0.4089,-0.43573,-0.42085
0.10572,-0.39953,-0.41042,-0.42696,-0.40877,-0.43559,-0.42072
0.10578,-0.39937,-0.41025,-0.43247,-0.4086,-0.43541,-0.42055
0.10584,-0.39918,-0.41006,-0.48211,-0.40841,-0.43521,-0.42035
0.10588,-0.39905,-0.40993,-0.44175,-0.40828,-0.43507,-0.42022
0.10592,-0.39892,-0.4098,-0.42633,-0.40815,-0.43493,-0.42008
0.10597,-0.39876,-0.40963,-0.43183,-0.40798,-0.43475,-0.41991
0.10603,-0.39857,-0.40943,-0.48148,-0.40779,-0.43455,-0.41971
0.10607,-0.39844,-0.4093,-0.44111,-0.40766,-0.43441,-0.41958
0.10611,-0.39831,-0.40917,-0.42569,-0.40753,-0.43427,-0.41944
0.10617,-0.39815,-0.409,-0.43119,-0.40736,-0.43409,-0.41927
0.10623,-0.39795,-0.4088,-0.48084,-0.40716,-0.43389,-0.41907
0.10627,-0.39783,-0.40867,-0.44047,-0.40703,-0.43375,-0.41894
0.10631,-0.3977,-0.40854,-0.42505,-0.4069,-0.43361,-0.4188
0.10636,-0.39753,-0.40837,-0.43055,-0.40673,-0.43343,-0.41863
0.10642,-0.39734,-0.40817,-0.4802,-0.40653,-0.43322,-0.41843
0.10646,-0.39721,-0.40804,-0.43983,-0.4064,-0.43308,-0.41829
0.10651,-0.39708,-0.40791,-0.4244,-0.40627,-0.43295,-0.41816
0.10656,-0.39692,-0.40774,-0.42991,-0.4061,-0.43277,-0.41798
0.10662,-0.39672,-0.40754,-0.47956,-0.40591,-0.43256,-0.41778
0.10666,-0.39659,-0.40741,-0.43919,-0.40577,-0.43242,-0.41765
0.1067,-0.39646,-0.40728,-0.42376,-0.40564,-0.43228,-0.41751
0.10675,-0.3963,-0.40711,-0.42926,-0.40547,-0.4321,-0.41734
0.10681,-0.3961,-0.40691,-0.47892,-0.40527,-0.43189,-0.41713
0.10685,-0.39598,-0.40677,-0.43854,-0.40514,-0.43175,-0.417
0.1069,-0.39585,-0.40664,-0.42311,-0.40501,-0.43161,-0.41686
0.10695,-0.39568,-0.40647,-0.42862,-0.40484,-0.43143,-0.41669
0.10701,-0.39548,-0.40627,-0.47827,-0.40464,-0.43122,-0.41649
0.10705,-0.39535,-0.40614,-0.4379,-0.40451,-0.43108,-0.41635
0.10709,-0.39522,-0.406,-0.42247,-0.40438,-0.43094,-0.41621
0.10714,-0.39506,-0.40583,-0.42797,-0.40421,-0.43076,-0.41604
0.1072,-0.39486,-0.40563,-0.47763,-0.40401,-0.43055,-0.41584
0.10725,-0.39473,-0.4055,-0.43725,-0.40388,-0.43041,-0.4157
0.10729,-0.3946,-0.40537,-0.42182,-0.40374,-0.43027,-0.41556
0.10734,-0.39443,-0.4052,-0.42732,-0.40357,-0.43009,-0.41539
0.1074,-0.39424,-0.40499,-0.47698,-0.40337,-0.42988,-0.41518
0.10744,-0.39411,-0.40486,-0.4366,-0.40324,-0.42974,-0.41505
0.10748,-0.39398,-0.40473,-0.42116,-0.40311,-0.4296,-0.41491
0.10753,-0.39381,-0.40455,-0.42667,-0.40293,-0.42941,-0.41473
0.10759,-0.39361,-0.40435,-0.47633,-0.40273,-0.4292,-0.41453
0.10764,-0.39348,-0.40422,-0.43594,-0.4026,-0.42906,-0.41439
0.10768,-0.39335,-0.40409,-0.42051,-0.40247,-0.42892,-0.41425
0.10773,-0.39318,-0.40391,-0.42601,-0.4023,-0.42874,-0.41408
0.10779,-0.39299,-0.40371,-0.47568,-0.4021,-0.42853,-0.41387
0.10783,-0.39286,-0.40358,-0.43529,-0.40196,-0.42839,-0.41374
0.10787,-0.39273,-0.40344,-0.41986,-0.40183,-0.42824,-0.4136
0.10792,-0.39256,-0.40327,-0.42536,-0.40166,-0.42806,-0.41342
0.10799,-0.39236,-0.40307,-0.47502,-0.40145,-0.42785,-0.41322
0.10803,-0.39223,-0.40293,-0.43463,-0.40132,-0.42771,-0.41308
0.10807,-0.3921,-0.4028,-0.4192,-0.40119,-0.42757,-0.41294
0.10812,-0.39193,-0.40262,-0.4247,-0.40101,-0.42738,-0.41276
0.10818,-0.39173,-0.40242,-0.47437,-0.40081,-0.42717,-0.41256
0.10822,-0.3916,-0.40229,-0.43398,-0.40068,-0.42703,-0.41242
0.10826,-0.39147,-0.40215,-0.41854,-0.40054,-0.42688,-0.41228
0.10831,-0.3913,-0.40198,-0.42404,-0.40037,-0.4267,-0.4121
0.10838,-0.3911,-0.40178,-0.47371,-0.40017,-0.42649,-0.4119
0.10842,-0.39097,-0.40164,-0.43332,-0.40003,-0.42635,-0.41176
0.10846,-0.39084,-0.4015,-0.41788,-0.3999,-0.4262,-0.41162
0.10851,-0.39067,-0.40133,-0.42338,-0.39973,-0.42602,-0.41144
0.10857,-0.39047,-0.40113,-0.47306,-0.39952,-0.42581,-0.41123
0.10861,-0.39034,-0.40099,-0.43266,-0.39939,-0.42566,-0.4111
0.10865,-0.3902,-0.40086,-0.41722,-0.39925,-0.42552,-0.41096
0.10871,-0.39003,-0.40068,-0.42272,-0.39908,-0.42534,-0.41078
0.10877,-0.38983,-0.40048,-0.4724,-0.39888,-0.42512,-0.41057
0.10881,-0.3897,-0.40034,-0.432,-0.39874,-0.42498,-0.41043
0.10885,-0.38957,-0.40021,-0.41656,-0.39861,-0.42483,-0.41029
0.1089,-0.3894,-0.40003,-0.42206,-0.39843,-0.42465,-0.41012
0.10896,-0.3892,-0.39983,-0.47174,-0.39823,-0.42444,-0.40991
0.109,-0.38907,-0.39969,-0.43133,-0.39809,-0.42429,-0.40977
0.10904,-0.38893,-0.39955,-0.4159,-0.39796,-0.42415,-0.40963
0.1091,-0.38876,-0.39938,-0.4214,-0.39778,-0.42396,-0.40945
0.10916,-0.38856,-0.39918,-0.47108,-0.39758,-0.42375,-0.40924
0.1092,-0.38843,-0.39904,-0.43067,-0.39745,-0.4236,-0.4091
0.10924,-0.3883,-0.3989,-0.41523,-0.39731,-0.42346,-0.40896
0.10929,-0.38813,-0.39873,-0.42073,-0.39713,-0.42328,-0.40878
0.10935,-0.38793,-0.39852,-0.47042,-0.39693,-0.42306,-0.40857
0.10939,-0.38779,-0.39839,-0.43,-0.39679,-0.42292,-0.40843
0.10943,-0.38766,-0.39825,-0.41457,-0.39666,-0.42277,-0.40829
0.10949,-0.38749,-0.39807,-0.42007,-0.39648,-0.42259,-0.40811
0.10955,-0.38729,-0.39787,-0.46975,-0.39628,-0.42237,-0.40791
0.10959,-0.38715,-0.39773,-0.42934,-0.39614,-0.42223,-0.40777
0.10963,-0.38702,-0.39759,-0.4139,-0.39601,-0.42208,-0.40763
0.10968,-0.38685,-0.39742,-0.4194,-0.39583,-0.4219,-0.40745
0.10974,-0.38665,-0.39721,-0.46909,-0.39563,-0.42168,-0.40724
0.10978,-0.38652,-0.39707,-0.42867,-0.39549,-0.42153,-0.4071
0.10982,-0.38638,-0.39694,-0.41323,-0.39535,-0.42139,-0.40696
0.10988,-0.38621,-0.39676,-0.41873,-0.39518,-0.4212,-0.40678
0.10994,-0.38601,-0.39656,-0.46842,-0.39497,-0.42099,-0.40656
0.10998,-0.38587,-0.39642,-0.428,-0.39484,-0.42084,-0.40642
0.11002,-0.38574,-0.39628,-0.41257,-0.3947,-0.4207,-0.40628
0.11007,-0.38557,-0.3961,-0.41806,-0.39452,-0.42051,-0.4061
0.11013,-0.38537,-0.3959,-0.46776,-0.39432,-0.42029,-0.40589
0.11017,-0.38523,-0.39576,-0.42733,-0.39418,-0.42015,-0.40575
0.11022,-0.3851,-0.39562,-0.4119,-0.39405,-0.42,-0.40561
0.11027,-0.38493,-0.39545,-0.41739,-0.39387,-0.41982,-0.40543
0.11033,-0.38472,-0.39524,-0.46709,-0.39366,-0.4196,-0.40522
0.11037,-0.38459,-0.3951,-0.42666,-0.39353,-0.41945,-0.40508
0.11041,-0.38446,-0.39496,-0.41122,-0.39339,-0.41931,-0.40494
0.11046,-0.38428,-0.39479,-0.41672,-0.39321,-0.41912,-0.40476
0.11052,-0.38408,-0.39458,-0.46642,-0.39301,-0.4189,-0.40455
0.11057,-0.38395,-0.39444,-0.42599,-0.39287,-0.41876,-0.40441
0.11061,-0.38381,-0.3943,-0.41055,-0.39273,-0.41861,-0.40426
0.11066,-0.38364,-0.39413,-0.41605,-0.39256,-0.41843,-0.40408
0.11072,-0.38344,-0.39392,-0.46575,-0.39235,-0.41821,-0.40387
0.11076,-0.3833,-0.39378,-0.42532,-0.39221,-0.41806,-0.40373
0.1108,-0.38317,-0.39364,-0.40988,-0.39207,-0.41792,-0.40359
0.11085,-0.38299,-0.39346,-0.41537,-0.3919,-0.41773,-0.40341
0.11092,-0.38279,-0.39326,-0.46508,-0.39169,-0.41751,-0.4032
0.11096,-0.38266,-0.39312,-0.42465,-0.39155,-0.41736,-0.40305
0.111,-0.38252,-0.39298,-0.40921,-0.39142,-0.41722,-0.40291
0.11105,-0.38235,-0.3928,-0.4147,-0.39124,-0.41703,-0.40273
0.11111,-0.38215,-0.3926,-0.46441,-0.39103,-0.41681,-0.40252
0.11115,-0.38201,-0.39246,-0.42397,-0.39089,-0.41667,-0.40238
0.11119,-0.38188,-0.39232,-0.40853,-0.39076,-0.41652,-0.40224
0.11124,-0.3817,-0.39214,-0.41403,-0.39058,-0.41633,-0.40205
0.11131,-0.3815,-0.39193,-0.46373,-0.39037,-0.41611,-0.40184
0.11135,-0.38136,-0.39179,-0.4233,-0.39023,-0.41597,-0.4017
0.11139,-0.38123,-0.39165,-0.40786,-0.3901,-0.41582,-0.40156
0.11144,-0.38106,-0.39148,-0.41335,-0.38992,-0.41563,-0.40138
0.1115,-0.38085,-0.39127,-0.46306,-0.38971,-0.41541,-0.40116
0.11154,-0.38072,-0.39113,-0.42262,-0.38957,-0.41527,-0.40102
0.11158,-0.38058,-0.39099,-0.40718,-0.38943,-0.41512,-0.40088
0.11164,-0.38041,-0.39081,-0.41267,-0.38926,-0.41493,-0.4007
0.1117,-0.3802,-0.3906,-0.46239,-0.38905,-0.41471,-0.40048
0.11174,-0.38007,-0.39046,-0.42194,-0.38891,-0.41456,-0.40034
0.11178,-0.37993,-0.39033,-0.4065,-0.38877,-0.41442,-0.4002
0.11183,-0.37976,-0.39015,-0.412,-0.38859,-0.41423,-0.40002
0.11189,-0.37956,-0.38994,-0.46171,-0.38839,-0.41401,-0.3998
0.11193,-0.37942,-0.3898,-0.42127,-0.38825,-0.41386,-0.39966
0.11197,-0.37928,-0.38966,-0.40583,-0.38811,-0.41372,-0.39952
0.11203,-0.37911,-0.38948,-0.41132,-0.38793,-0.41353,-0.39934
0.11209,-0.37891,-0.38927,-0.46104,-0.38772,-0.41331,-0.39912
0.11213,-0.37877,-0.38913,-0.42059,-0.38759,-0.41316,-0.39898
0.11217,-0.37863,-0.38899,-0.40515,-0.38745,-0.41301,-0.39884
0.11222,-0.37846,-0.38881,-0.41064,-0.38727,-0.41282,-0.39865
0.11228,-0.37826,-0.38861,-0.46036,-0.38706,-0.4126,-0.39844
0.11232,-0.37812,-0.38847,-0.41991,-0.38692,-0.41246,-0.3983
0.11237,-0.37798,-0.38833,-0.40447,-0.38678,-0.41231,-0.39816
0.11242,-0.37781,-0.38815,-0.40996,-0.3866,-0.41212,-0.39797
0.11248,-0.37761,-0.38794,-0.45969,-0.3864,-0.4119,-0.39776
0.11252,-0.37747,-0.3878,-0.41923,-0.38626,-0.41175,-0.39762
0.11256,-0.37733,-0.38766,-0.40379,-0.38612,-0.4116,-0.39747
0.11261,-0.37716,-0.38748,-0.40928,-0.38594,-0.41142,-0.39729
0.11267,-0.37695,-0.38727,-0.45901,-0.38573,-0.41119,-0.39708
0.11272,-0.37682,-0.38713,-0.41855,-0.38559,-0.41105,-0.39693
0.11276,-0.37668,-0.38699,-0.40311,-0.38545,-0.4109,-0.39679
0.11281,-0.37651,-0.38681,-0.4086,-0.38527,-0.41071,-0.39661
0.11287,-0.3763,-0.3866,-0.45833,-0.38507,-0.41049,-0.39639
0.11291,-0.37617,-0.38646,-0.41787,-0.38493,-0.41034,-0.39625
0.11295,-0.37603,-0.38632,-0.40243,-0.38479,-0.41019,-0.39611
0.113,-0.37585,-0.38614,-0.40792,-0.38461,-0.41,-0.39592
0.11307,-0.37565,-0.38593,-0.45765,-0.3844,-0.40978,-0.39571
0.11311,-0.37551,-0.38579,-0.41719,-0.38426,-0.40964,-0.39557
0.11315,-0.37538,-0.38565,-0.40175,-0.38412,-0.40949,-0.39542
0.1132,-0.3752,-0.38547,-0.40724,-0.38394,-0.4093,-0.39524
0.11326,-0.375,-0.38526,-0.45697,-0.38373,-0.40908,-0.39502
0.1133,-0.37486,-0.38512,-0.41651,-0.38359,-0.40893,-0.39488
0.11334,-0.37472,-0.38498,-0.40106,-0.38345,-0.40878,-0.39474
0.1134,-0.37455,-0.3848,-0.40656,-0.38328,-0.40859,-0.39455
0.11346,-0.37434,-0.38459,-0.45629,-0.38307,-0.40837,-0.39434
0.1135,-0.37421,-0.38445,-0.41583,-0.38293,-0.40822,-0.3942
0.11354,-0.37407,-0.38431,-0.40038,-0.38279,-0.40807,-0.39405
0.11359,-0.37389,-0.38413,-0.40588,-0.38261,-0.40788,-0.39387
0.11365,-0.37369,-0.38392,-0.45561,-0.3824,-0.40766,-0.39365
0.11369,-0.37355,-0.38378,-0.41515,-0.38226,-0.40751,-0.39351
0.11373,-0.37342,-0.38364,-0.3997,-0.38212,-0.40737,-0.39337
0.11379,-0.37324,-0.38346,-0.40519,-0.38194,-0.40718,-0.39318
0.11385,-0.37304,-0.38325,-0.45493,-0.38173,-0.40695,-0.39297
0.11389,-0.3729,-0.38311,-0.41446,-0.38159,-0.40681,-0.39283
0.11393,-0.37276,-0.38297,-0.39902,-0.38145,-0.40666,-0.39268
0.11398,-0.37259,-0.38279,-0.40451,-0.38127,-0.40647,-0.3925
0.11404,-0.37238,-0.38258,-0.45425,-0.38106,-0.40625,-0.39228
0.11408,-0.37224,-0.38244,-0.41378,-0.38092,-0.4061,-0.39214
0.11413,-0.37211,-0.3823,-0.39833,-0.38078,-0.40595,-0.392
0.11418,-0.37193,-0.38212,-0.40383,-0.3806,-0.40576,-0.39181
0.11424,-0.37173,-0.38191,-0.45357,-0.38039,-0.40554,-0.3916
0.11428,-0.37159,-0.38177,-0.4131,-0.38025,-0.40539,-0.39145
0.11432,-0.37145,-0.38163,-0.39765,-0.38011,-0.40524,-0.39131
0.11437,-0.37128,-0.38145,-0.40314,-0.37993,-0.40505,-0.39112
0.11444,-0.37107,-0.38124,-0.45289,-0.37973,-0.40483,-0.39091
0.11448,-0.37094,-0.3811,-0.41241,-0.37959,-0.40468,-0.39077
0.11452,-0.3708,-0.38096,-0.39697,-0.37945,-0.40453,-0.39062
0.11457,-0.37062,-0.38078,-0.40246,-0.37927,-0.40434,-0.39044
0.11463,-0.37042,-0.38057,-0.45221,-0.37906,-0.40412,-0.39022
0.11467,-0.37028,-0.38043,-0.41173,-0.37892,-0.40397,-0.39008
0.11471,-0.37014,-0.38028,-0.39628,-0.37878,-0.40382,-0.38993
0.11477,-0.36997,-0.3801,-0.40177,-0.3786,-0.40363,-0.38975
0.11483,-0.36976,-0.37989,-0.45153,-0.37839,-0.40341,-0.38953
0.11487,-0.36962,-0.37975,-0.41105,-0.37825,-0.40326,-0.38939
0.11491,-0.36949,-0.37961,-0.3956,-0.37811,-0.40311,-0.38925
0.11496,-0.36931,-0.37943,-0.40109,-0.37793,-0.40292,-0.38906
0.11502,-0.36911,-0.37922,-0.45085,-0.37772,-0.4027,-0.38885
0.11506,-0.36897,-0.37908,-0.41036,-0.37758,-0.40255,-0.3887
0.1151,-0.36883,-0.37894,-0.39491,-0.37744,-0.4024,-0.38856
0.11516,-0.36865,-0.37876,-0.40041,-0.37726,-0.40221,-0.38837
0.11522,-0.36845,-0.37855,-0.45016,-0.37705,-0.40199,-0.38816
0.11526,-0.36831,-0.37841,-0.40968,-0.37691,-0.40184,-0.38801
0.1153,-0.36818,-0.37827,-0.39423,-0.37677,-0.40169,-0.38787
0.11535,-0.368,-0.37809,-0.39972,-0.37659,-0.4015,-0.38769
0.11541,-0.36779,-0.37787,-0.44948,-0.37638,-0.40128,-0.38747
0.11545,-0.36766,-0.37773,-0.40899,-0.37624,-0.40113,-0.38733
0.1155,-0.36752,-0.37759,-0.39354,-0.3761,-0.40098,-0.38718
0.11555,-0.36734,-0.37741,-0.39904,-0.37592,-0.40079,-0.387
0.11561,-0.36714,-0.3772,-0.4488,-0.37571,-0.40057,-0.38678
0.11565,-0.367,-0.37706,-0.40831,-0.37557,-0.40042,-0.38664
0.11569,-0.36686,-0.37692,-0.39286,-0.37543,-0.40027,-0.38649
0.11574,-0.36669,-0.37674,-0.39835,-0.37525,-0.40008,-0.38631
0.11581,-0.36648,-0.37653,-0.44812,-0.37504,-0.39985,-0.38609
0.11585,-0.36634,-0.37639,-0.40762,-0.3749,-0.39971,-0.38595
0.11589,-0.36621,-0.37625,-0.39217,-0.37476,-0.39956,-0.38581
0.11594,-0.36603,-0.37607,-0.39766,-0.37458,-0.39937,-0.38562
0.116,-0.36582,-0.37585,-0.44743,-0.37437,-0.39914,-0.3854
0.11604,-0.36569,-0.37571,-0.40694,-0.37423,-0.39899,-0.38526
0.11608,-0.36555,-0.37557,-0.39149,-0.37409,-0.39885,-0.38512
0.11614,-0.36537,-0.37539,-0.39698,-0.37391,-0.39865,-0.38493
0.1162,-0.36517,-0.37518,-0.44675,-0.3737,-0.39843,-0.38472
0.11624,-0.36503,-0.37504,-0.40625,-0.37356,-0.39828,-0.38457
0.11628,-0.36489,-0.3749,-0.3908,-0.37341,-0.39813,-0.38443
0.11633,-0.36472,-0.37472,-0.39629,-0.37323,-0.39794,-0.38424
0.11639,-0.36451,-0.37451,-0.44607,-0.37302,-0.39772,-0.38403
0.11643,-0.36437,-0.37437,-0.40557,-0.37288,-0.39757,-0.38388
0.11647,-0.36424,-0.37423,-0.39012,-0.37274,-0.39742,-0.38374
0.11653,-0.36406,-0.37405,-0.39561,-0.37256,-0.39723,-0.38355
0.11659,-0.36385,-0.37383,-0.44539,-0.37235,-0.39701,-0.38334
0.11663,-0.36372,-0.37369,-0.40488,-0.37221,-0.39686,-0.38319
0.11667,-0.36358,-0.37355,-0.38943,-0.37207,-0.39671,-0.38305
0.11672,-0.3634,-0.37337,-0.39492,-0.37189,-0.39652,-0.38286
0.11678,-0.3632,-0.37316,-0.4447,-0.37168,-0.3963,-0.38265
0.11682,-0.36306,-0.37302,-0.40419,-0.37154,-0.39615,-0.3825
0.11687,-0.36292,-0.37288,-0.38874,-0.3714,-0.396,-0.38236
0.11692,-0.36275,-0.3727,-0.39424,-0.37122,-0.39581,-0.38218
0.11698,-0.36254,-0.37249,-0.44402,-0.37101,-0.39558,-0.38196
0.11702,-0.3624,-0.37235,-0.40351,-0.37087,-0.39544,-0.38182
0.11706,-0.36227,-0.37221,-0.38806,-0.37073,-0.39529,-0.38167
0.11711,-0.36209,-0.37202,-0.39355,-0.37055,-0.3951,-0.38149
0.11718,-0.36188,-0.37181,-0.44334,-0.37034,-0.39487,-0.38127
0.11722,-0.36175,-0.37167,-0.40282,-0.3702,-0.39472,-0.38113
0.11726,-0.36161,-0.37153,-0.38737,-0.37006,-0.39458,-0.38098
0.11731,-0.36143,-0.37135,-0.39287,-0.36988,-0.39438,-0.3808
0.11737,-0.36123,-0.37114,-0.44265,-0.36967,-0.39416,-0.38058
0.11741,-0.36109,-0.371,-0.40214,-0.36953,-0.39401,-0.38044
0.11745,-0.36095,-0.37086,-0.38669,-0.36939,-0.39386,-0.38029
0.11751,-0.36078,-0.37068,-0.39218,-0.36921,-0.39367,-0.38011
0.11757,-0.36057,-0.37047,-0.44197,-0.369,-0.39345,-0.37989
0.11761,-0.36043,-0.37033,-0.40145,-0.36886,-0.3933,-0.37975
0.11765,-0.3603,-0.37018,-0.386,-0.36872,-0.39315,-0.3796
0.1177,-0.36012,-0.37,-0.39149,-0.36854,-0.39296,-0.37942
0.11776,-0.35991,-0.36979,-0.44129,-0.36833,-0.39274,-0.3792
0.1178,-0.35978,-0.36965,-0.40077,-0.36819,-0.39259,-0.37906
0.11785,-0.35964,-0.36951,-0.38532,-0.36805,-0.39244,-0.37892
0.1179,-0.35946,-0.36933,-0.39081,-0.36787,-0.39225,-0.37873
0.11796,-0.35926,-0.36912,-0.4406,-0.36766,-0.39203,-0.37851
0.118,-0.35912,-0.36898,-0.40008,-0.36752,-0.39188,-0.37837
0.11804,-0.35898,-0.36884,-0.38463,-0.36738,-0.39173,-0.37823
0.11809,-0.35881,-0.36866,-0.39012,-0.3672,-0.39154,-0.37804
0.11815,-0.3586,-0.36845,-0.43992,-0.36699,-0.39132,-0.37783
0.1182,-0.35846,-0.36831,-0.3994,-0.36685,-0.39117,-0.37768
0.11824,-0.35833,-0.36816,-0.38395,-0.36671,-0.39102,-0.37754
0.11829,-0.35815,-0.36798,-0.38944,-0.36653,-0.39083,-0.37735
0.11835,-0.35794,-0.36777,-0.43924,-0.36632,-0.3906,-0.37714
0.11839,-0.35781,-0.36763,-0.39871,-0.36618,-0.39046,-0.37699
0.11843,-0.35767,-0.36749,-0.38326,-0.36604,-0.39031,-0.37685
0.11849,-0.35749,-0.36731,-0.38875,-0.36586,-0.39012,-0.37666
0.11855,-0.35729,-0.3671,-0.43856,-0.36565,-0.38989,-0.37645
0.11859,-0.35715,-0.36696,-0.39803,-0.36551,-0.38974,-0.3763
0.11863,-0.35701,-0.36682,-0.38258,-0.36537,-0.3896,-0.37616
0.11868,-0.35684,-0.36664,-0.38807,-0.36519,-0.3894,-0.37598
0.11874,-0.35663,-0.36643,-0.43787,-0.36498,-0.38918,-0.37576
0.11878,-0.3565,-0.36629,-0.39734,-0.36484,-0.38903,-0.37562
0.11882,-0.35636,-0.36615,-0.38189,-0.3647,-0.38888,-0.37547
0.11888,-0.35618,-0.36597,-0.38738,-0.36452,-0.38869,-0.37529
0.11894,-0.35598,-0.36575,-0.43719,-0.36431,-0.38847,-0.37507
0.11898,-0.35584,-0.36561,-0.39666,-0.36417,-0.38832,-0.37493
0.11902,-0.3557,-0.36547,-0.38121,-0.36403,-0.38817,-0.37478
0.11907,-0.35553,-0.36529,-0.3867,-0.36385,-0.38798,-0.3746
0.11913,-0.35532,-0.36508,-0.43651,-0.36364,-0.38776,-0.37438
0.11918,-0.35519,-0.36494,-0.39598,-0.3635,-0.38761,-0.37424
0.11922,-0.35505,-0.3648,-0.38052,-0.36336,-0.38746,-0.3741
0.11927,-0.35487,-0.36462,-0.38602,-0.36318,-0.38727,-0.37391
0.11933,-0.35467,-0.36441,-0.43583,-0.36297,-0.38705,-0.3737
0.11937,-0.35453,-0.36427,-0.39529,-0.36283,-0.3869,-0.37355
0.11941,-0.35439,-0.36413,-0.37984,-0.36269,-0.38675,-0.37341
0.11946,-0.35422,-0.36395,-0.38533,-0.36251,-0.38656,-0.37322
0.11953,-0.35401,-0.36374,-0.43515,-0.3623,-0.38634,-0.37301
0.11957,-0.35388,-0.3636,-0.39461,-0.36216,-0.38619,-0.37287
0.11961,-0.35374,-0.36346,-0.37916,-0.36202,-0.38604,-0.37272
0.11966,-0.35356,-0.36328,-0.38465,-0.36184,-0.38585,-0.37254
0.11972,-0.35336,-0.36307,-0.43447,-0.36163,-0.38563,-0.37232
0.11976,-0.35322,-0.36293,-0.39393,-0.36149,-0.38548,-0.37218
0.1198,-0.35308,-0.36279,-0.37847,-0.36135,-0.38533,-0.37203
0.11986,-0.35291,-0.36261,-0.38397,-0.36117,-0.38514,-0.37185
0.11992,-0.3527,-0.3624,-0.43379,-0.36096,-0.38492,-0.37163
0.11996,-0.35257,-0.36226,-0.39324,-0.36082,-0.38477,-0.37149
0.12,-0.35243,-0.36211,-0.37779,-0.36068,-0.38462,-0.37135
0.12005,-0.35225,-0.36193,-0.38328,-0.3605,-0.38443,-0.37116
0.12011,-0.35205,-0.36172,-0.43311,-0.36029,-0.38421,-0.37095
0.12016,-0.35191,-0.36158,-0.39256,-0.36016,-0.38406,-0.3708
0.1202,-0.35178,-0.36144,-0.37711,-0.36002,-0.38391,-0.37066
0.12025,-0.3516,-0.36126,-0.3826,-0.35984,-0.38372,-0.37048
0.12031,-0.3514,-0.36105,-0.43243,-0.35963,-0.3835,-0.37026
